premise,hypothesis,label
I never said keep him in jail without a trial. I was responding to the implication that radical islamic terrorists are somehow equivalent to the other groups he mentioned. The Tea Party? Really? You guys are pathetic and desperate.,Members of a race should be excluded.,1.0
This is right right out of the roundup of the Jews in Nazi Germany. Rise up. Rise up. Rise up against this FAKE president.,A race is preferred to another.,1.0
This is right right out of the roundup of the Jews in Nazi Germany. Rise up. Rise up. Rise up against this FAKE president.,Members of a race are compared to animals.,1.0
This is right right out of the roundup of the Jews in Nazi Germany. Rise up. Rise up. Rise up against this FAKE president.,Members of a race should remain in their respective countries.,1.0
This is right right out of the roundup of the Jews in Nazi Germany. Rise up. Rise up. Rise up against this FAKE president.,Members of a race commit crimes.,1.0
Youre confusing cajones with racism.  White NeoNazis chanting Jews will not replace us are very fine people.  Black athletes quietly kneeling are sons of bitches.  Rote patriotism is not an ideal of this country.,Members of a race commit crimes.,1.0
Youre confusing cajones with racism.  White NeoNazis chanting Jews will not replace us are very fine people.  Black athletes quietly kneeling are sons of bitches.  Rote patriotism is not an ideal of this country.,A race is preferred to another.,1.0
Youre confusing cajones with racism.  White NeoNazis chanting Jews will not replace us are very fine people.  Black athletes quietly kneeling are sons of bitches.  Rote patriotism is not an ideal of this country.,Members of a race should remain in their respective countries.,1.0
Youre confusing cajones with racism.  White NeoNazis chanting Jews will not replace us are very fine people.  Black athletes quietly kneeling are sons of bitches.  Rote patriotism is not an ideal of this country.,Members of a race should be excluded.,1.0
In other words  you want judges who are as homophobic as you are.,Members of a race are compared to animals.,1.0
In other words  you want judges who are as homophobic as you are.,There are too many members of a race.,1.0
In other words  you want judges who are as homophobic as you are.,Members of a race are refused.,1.0
In other words  you want judges who are as homophobic as you are.,Members of a race should go back to their homes.,1.0
The robot censor seems disinclined to accept some harsh truths but lets try again:  Why is it that despite 70 of serial killers and 8090 of child molesters and massshooters being white most white Americans are fixated on BLACK crime?  Perhaps its related to a longperpetuated doublestandard that when black or brown or Muslim criminals commit crimes its held up as a reflection on their entire communities whereas when white criminals do so its only a reflection on said criminals themselves.  And that in turn seems predicated on a widely held and nearly as frequently denied assumption that was first voiced by satan when his Creator demanded he explain why he refused to make humble himself before Adam as he was commanded: Anna khairum minhumIm BETTER than him. Quran SuratulAraf Ayaa 1112,A race is inferior when compared to another race.,1.0
The robot censor seems disinclined to accept some harsh truths but lets try again:  Why is it that despite 70 of serial killers and 8090 of child molesters and massshooters being white most white Americans are fixated on BLACK crime?  Perhaps its related to a longperpetuated doublestandard that when black or brown or Muslim criminals commit crimes its held up as a reflection on their entire communities whereas when white criminals do so its only a reflection on said criminals themselves.  And that in turn seems predicated on a widely held and nearly as frequently denied assumption that was first voiced by satan when his Creator demanded he explain why he refused to make humble himself before Adam as he was commanded: Anna khairum minhumIm BETTER than him. Quran SuratulAraf Ayaa 1112,Members of a race are violent.,1.0
The robot censor seems disinclined to accept some harsh truths but lets try again:  Why is it that despite 70 of serial killers and 8090 of child molesters and massshooters being white most white Americans are fixated on BLACK crime?  Perhaps its related to a longperpetuated doublestandard that when black or brown or Muslim criminals commit crimes its held up as a reflection on their entire communities whereas when white criminals do so its only a reflection on said criminals themselves.  And that in turn seems predicated on a widely held and nearly as frequently denied assumption that was first voiced by satan when his Creator demanded he explain why he refused to make humble himself before Adam as he was commanded: Anna khairum minhumIm BETTER than him. Quran SuratulAraf Ayaa 1112,Members of a race are refused.,1.0
