,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
1487,417,Kudos to the City of Seward for standing up to the dog nazis. I love dogs but I have real problems with a lot of dog people. Some of them are worse than religious fanatics.,0.5,neutral,,none,,"['entailment', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral']","[{'contradiction': 30.9, 'neutral': 21.3, 'entailment': 47.8}, {'contradiction': 82.8, 'neutral': 16.6, 'entailment': 0.6}, {'contradiction': 21.5, 'neutral': 75.2, 'entailment': 3.4}, {'contradiction': 22.5, 'neutral': 72.1, 'entailment': 5.4}, {'contradiction': 23.4, 'neutral': 5.1, 'entailment': 71.4}, {'contradiction': 15.9, 'neutral': 34.3, 'entailment': 49.9}, {'contradiction': 2.1, 'neutral': 95.6, 'entailment': 2.3}, {'contradiction': 32.0, 'neutral': 41.7, 'entailment': 26.3}, {'contradiction': 43.7, 'neutral': 25.0, 'entailment': 31.2}, {'contradiction': 66.6, 'neutral': 11.8, 'entailment': 21.6}, {'contradiction': 2.1, 'neutral': 95.7, 'entailment': 2.2}, {'contradiction': 3.1, 'neutral': 95.3, 'entailment': 1.6}, {'contradiction': 4.8, 'neutral': 37.9, 'entailment': 57.3}, {'contradiction': 9.8, 'neutral': 17.7, 'entailment': 72.5}, {'contradiction': 3.6, 'neutral': 69.4, 'entailment': 27.0}]"
1488,418,Yea that gay couple had a fight over their winnings and broke up. Oh so sad,0.289855073,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 92.2, 'neutral': 6.7, 'entailment': 1.0}, {'contradiction': 98.5, 'neutral': 1.5, 'entailment': 0.0}, {'contradiction': 98.6, 'neutral': 1.4, 'entailment': 0.0}, {'contradiction': 99.4, 'neutral': 0.6, 'entailment': 0.1}, {'contradiction': 98.9, 'neutral': 0.7, 'entailment': 0.4}, {'contradiction': 95.6, 'neutral': 3.4, 'entailment': 1.0}, {'contradiction': 79.4, 'neutral': 20.5, 'entailment': 0.2}, {'contradiction': 93.3, 'neutral': 6.6, 'entailment': 0.1}, {'contradiction': 50.9, 'neutral': 46.7, 'entailment': 2.4}, {'contradiction': 93.3, 'neutral': 6.1, 'entailment': 0.6}, {'contradiction': 15.2, 'neutral': 84.5, 'entailment': 0.4}, {'contradiction': 30.3, 'neutral': 69.4, 'entailment': 0.3}, {'contradiction': 63.1, 'neutral': 32.0, 'entailment': 4.9}, {'contradiction': 96.9, 'neutral': 2.9, 'entailment': 0.2}, {'contradiction': 91.3, 'neutral': 8.4, 'entailment': 0.3}]"
1489,419,Hmmmmm are you speaking based on your own experience? Or are you just making a blank statement about transgender people as having mental issues? Tsk tsk....,0.6,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 92.3, 'neutral': 6.3, 'entailment': 1.3}, {'contradiction': 94.2, 'neutral': 5.8, 'entailment': 0.1}, {'contradiction': 96.3, 'neutral': 3.6, 'entailment': 0.0}, {'contradiction': 99.2, 'neutral': 0.7, 'entailment': 0.1}, {'contradiction': 99.0, 'neutral': 0.8, 'entailment': 0.2}, {'contradiction': 96.3, 'neutral': 3.2, 'entailment': 0.5}, {'contradiction': 80.2, 'neutral': 19.6, 'entailment': 0.1}, {'contradiction': 75.7, 'neutral': 23.8, 'entailment': 0.6}, {'contradiction': 58.7, 'neutral': 38.1, 'entailment': 3.2}, {'contradiction': 74.8, 'neutral': 25.1, 'entailment': 0.2}, {'contradiction': 47.7, 'neutral': 51.9, 'entailment': 0.5}, {'contradiction': 61.8, 'neutral': 38.0, 'entailment': 0.2}, {'contradiction': 58.4, 'neutral': 40.1, 'entailment': 1.5}, {'contradiction': 93.1, 'neutral': 6.4, 'entailment': 0.5}, {'contradiction': 69.1, 'neutral': 30.8, 'entailment': 0.1}]"
1490,420,As a woman The Honest Courtesan once remarked: All women are whores. Get over yourself Wente.,0.677966102,neutral,,none,,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 27.4, 'neutral': 65.5, 'entailment': 7.1}, {'contradiction': 96.4, 'neutral': 3.6, 'entailment': 0.0}, {'contradiction': 97.8, 'neutral': 2.1, 'entailment': 0.0}, {'contradiction': 98.2, 'neutral': 1.6, 'entailment': 0.2}, {'contradiction': 97.4, 'neutral': 2.2, 'entailment': 0.4}, {'contradiction': 97.9, 'neutral': 1.8, 'entailment': 0.3}, {'contradiction': 46.0, 'neutral': 53.8, 'entailment': 0.1}, {'contradiction': 94.5, 'neutral': 5.3, 'entailment': 0.2}, {'contradiction': 44.3, 'neutral': 49.4, 'entailment': 6.3}, {'contradiction': 68.0, 'neutral': 30.3, 'entailment': 1.7}, {'contradiction': 37.6, 'neutral': 62.2, 'entailment': 0.2}, {'contradiction': 28.2, 'neutral': 71.7, 'entailment': 0.2}, {'contradiction': 70.1, 'neutral': 27.0, 'entailment': 2.9}, {'contradiction': 89.5, 'neutral': 9.6, 'entailment': 0.9}, {'contradiction': 87.9, 'neutral': 11.4, 'entailment': 0.7}]"
1491,421,I dont get it.  To date all Israeli Jews blackbrownwhiteSephardiAshkenazi share a single space with separation between the sexes.  What rationale is there to demand being different and have a separate section for anyone or anything?,0.5,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'contradiction']","[{'contradiction': 70.8, 'neutral': 26.6, 'entailment': 2.6}, {'contradiction': 97.3, 'neutral': 2.5, 'entailment': 0.2}, {'contradiction': 98.4, 'neutral': 1.4, 'entailment': 0.2}, {'contradiction': 17.5, 'neutral': 81.2, 'entailment': 1.3}, {'contradiction': 38.8, 'neutral': 52.1, 'entailment': 9.1}, {'contradiction': 21.7, 'neutral': 77.6, 'entailment': 0.8}, {'contradiction': 15.6, 'neutral': 83.4, 'entailment': 1.0}, {'contradiction': 13.7, 'neutral': 84.7, 'entailment': 1.6}, {'contradiction': 69.7, 'neutral': 27.8, 'entailment': 2.5}, {'contradiction': 29.1, 'neutral': 67.0, 'entailment': 4.0}, {'contradiction': 68.6, 'neutral': 31.3, 'entailment': 0.1}, {'contradiction': 16.4, 'neutral': 83.6, 'entailment': 0.1}, {'contradiction': 18.6, 'neutral': 80.4, 'entailment': 0.9}, {'contradiction': 19.3, 'neutral': 79.1, 'entailment': 1.6}, {'contradiction': 51.9, 'neutral': 47.7, 'entailment': 0.4}]"
1492,422,Who is more marginalized than women?  HmmAlaska Native and American Indian students whose school leaders believe they cant learn?  Young black men who are automatically assumed to be criminals if they drive a nice car?  Legal immigrants who are assumed to be illegal?  People with disabilities?,0.6,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 81.8, 'neutral': 16.6, 'entailment': 1.6}, {'contradiction': 94.1, 'neutral': 5.9, 'entailment': 0.0}, {'contradiction': 94.5, 'neutral': 5.4, 'entailment': 0.1}, {'contradiction': 91.6, 'neutral': 8.4, 'entailment': 0.0}, {'contradiction': 85.1, 'neutral': 14.9, 'entailment': 0.1}, {'contradiction': 83.0, 'neutral': 16.8, 'entailment': 0.3}, {'contradiction': 92.8, 'neutral': 7.1, 'entailment': 0.0}, {'contradiction': 96.3, 'neutral': 3.7, 'entailment': 0.0}, {'contradiction': 78.2, 'neutral': 21.1, 'entailment': 0.7}, {'contradiction': 68.6, 'neutral': 31.3, 'entailment': 0.1}, {'contradiction': 39.2, 'neutral': 60.7, 'entailment': 0.1}, {'contradiction': 52.8, 'neutral': 47.1, 'entailment': 0.1}, {'contradiction': 74.9, 'neutral': 24.9, 'entailment': 0.2}, {'contradiction': 82.5, 'neutral': 17.3, 'entailment': 0.2}, {'contradiction': 94.5, 'neutral': 5.5, 'entailment': 0.0}]"
1493,423,And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,0.539473684,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 72.6, 'neutral': 20.3, 'entailment': 7.1}, {'contradiction': 88.0, 'neutral': 11.9, 'entailment': 0.1}, {'contradiction': 96.8, 'neutral': 3.2, 'entailment': 0.0}, {'contradiction': 97.6, 'neutral': 2.2, 'entailment': 0.2}, {'contradiction': 97.1, 'neutral': 2.3, 'entailment': 0.6}, {'contradiction': 94.1, 'neutral': 5.0, 'entailment': 1.0}, {'contradiction': 79.1, 'neutral': 20.7, 'entailment': 0.2}, {'contradiction': 78.6, 'neutral': 21.0, 'entailment': 0.4}, {'contradiction': 56.3, 'neutral': 39.1, 'entailment': 4.6}, {'contradiction': 66.9, 'neutral': 31.9, 'entailment': 1.2}, {'contradiction': 8.1, 'neutral': 91.3, 'entailment': 0.6}, {'contradiction': 36.1, 'neutral': 63.7, 'entailment': 0.2}, {'contradiction': 57.9, 'neutral': 36.2, 'entailment': 5.9}, {'contradiction': 89.1, 'neutral': 10.6, 'entailment': 0.3}, {'contradiction': 92.3, 'neutral': 7.5, 'entailment': 0.2}]"
1494,424,Racist Confederate traitors are unworthy of being honored by a statue.,0.2625,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 88.8, 'neutral': 10.4, 'entailment': 0.8}, {'contradiction': 97.5, 'neutral': 2.5, 'entailment': 0.1}, {'contradiction': 98.4, 'neutral': 1.5, 'entailment': 0.0}, {'contradiction': 96.3, 'neutral': 3.7, 'entailment': 0.1}, {'contradiction': 98.1, 'neutral': 1.8, 'entailment': 0.1}, {'contradiction': 83.1, 'neutral': 15.0, 'entailment': 1.9}, {'contradiction': 86.2, 'neutral': 13.6, 'entailment': 0.2}, {'contradiction': 93.7, 'neutral': 6.1, 'entailment': 0.2}, {'contradiction': 52.7, 'neutral': 42.8, 'entailment': 4.5}, {'contradiction': 52.7, 'neutral': 47.0, 'entailment': 0.3}, {'contradiction': 50.6, 'neutral': 49.1, 'entailment': 0.3}, {'contradiction': 15.1, 'neutral': 83.6, 'entailment': 1.3}, {'contradiction': 93.6, 'neutral': 5.9, 'entailment': 0.5}, {'contradiction': 98.6, 'neutral': 1.3, 'entailment': 0.1}, {'contradiction': 95.3, 'neutral': 4.4, 'entailment': 0.2}]"
1495,425,Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,0.6,neutral,,none,,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 34.6, 'neutral': 62.4, 'entailment': 3.0}, {'contradiction': 73.1, 'neutral': 26.7, 'entailment': 0.2}, {'contradiction': 81.7, 'neutral': 18.1, 'entailment': 0.3}, {'contradiction': 74.9, 'neutral': 23.5, 'entailment': 1.5}, {'contradiction': 35.2, 'neutral': 64.4, 'entailment': 0.4}, {'contradiction': 58.8, 'neutral': 39.4, 'entailment': 1.8}, {'contradiction': 58.6, 'neutral': 41.0, 'entailment': 0.4}, {'contradiction': 92.1, 'neutral': 7.7, 'entailment': 0.1}, {'contradiction': 38.3, 'neutral': 58.7, 'entailment': 3.0}, {'contradiction': 68.1, 'neutral': 31.6, 'entailment': 0.3}, {'contradiction': 11.6, 'neutral': 87.7, 'entailment': 0.7}, {'contradiction': 10.7, 'neutral': 88.8, 'entailment': 0.5}, {'contradiction': 51.7, 'neutral': 44.0, 'entailment': 4.3}, {'contradiction': 61.6, 'neutral': 36.9, 'entailment': 1.5}, {'contradiction': 67.0, 'neutral': 32.6, 'entailment': 0.4}]"
1496,426,Perhaps it would please ADN if I said Death to America we want only Sharia Law,0.2625,neutral,,none,,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'contradiction']","[{'contradiction': 1.9, 'neutral': 8.4, 'entailment': 89.7}, {'contradiction': 94.2, 'neutral': 5.0, 'entailment': 0.8}, {'contradiction': 89.0, 'neutral': 10.6, 'entailment': 0.4}, {'contradiction': 96.5, 'neutral': 3.0, 'entailment': 0.5}, {'contradiction': 66.6, 'neutral': 29.9, 'entailment': 3.5}, {'contradiction': 66.2, 'neutral': 26.8, 'entailment': 7.0}, {'contradiction': 72.7, 'neutral': 26.6, 'entailment': 0.7}, {'contradiction': 71.9, 'neutral': 27.5, 'entailment': 0.6}, {'contradiction': 57.6, 'neutral': 28.7, 'entailment': 13.7}, {'contradiction': 1.9, 'neutral': 5.5, 'entailment': 92.6}, {'contradiction': 11.3, 'neutral': 81.2, 'entailment': 7.4}, {'contradiction': 17.2, 'neutral': 82.3, 'entailment': 0.5}, {'contradiction': 2.1, 'neutral': 44.0, 'entailment': 53.9}, {'contradiction': 5.6, 'neutral': 39.9, 'entailment': 54.5}, {'contradiction': 72.9, 'neutral': 26.8, 'entailment': 0.2}]"
1497,427,I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,0.274193548,neutral,,none,,"['neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 20.4, 'neutral': 64.5, 'entailment': 15.1}, {'contradiction': 78.8, 'neutral': 20.3, 'entailment': 0.9}, {'contradiction': 52.7, 'neutral': 46.8, 'entailment': 0.6}, {'contradiction': 20.2, 'neutral': 78.6, 'entailment': 1.2}, {'contradiction': 32.4, 'neutral': 61.5, 'entailment': 6.1}, {'contradiction': 4.4, 'neutral': 89.7, 'entailment': 5.9}, {'contradiction': 5.6, 'neutral': 93.9, 'entailment': 0.5}, {'contradiction': 77.2, 'neutral': 21.1, 'entailment': 1.8}, {'contradiction': 7.1, 'neutral': 67.1, 'entailment': 25.7}, {'contradiction': 4.9, 'neutral': 30.8, 'entailment': 64.3}, {'contradiction': 10.9, 'neutral': 88.6, 'entailment': 0.5}, {'contradiction': 19.4, 'neutral': 80.4, 'entailment': 0.3}, {'contradiction': 7.5, 'neutral': 90.4, 'entailment': 2.1}, {'contradiction': 3.3, 'neutral': 88.7, 'entailment': 8.1}, {'contradiction': 19.5, 'neutral': 76.9, 'entailment': 3.6}]"
1498,428,A white guy kills six Moslems praying. Do you think he did it out of love?,0.606060606,neutral,,none,,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction']","[{'contradiction': 13.0, 'neutral': 26.5, 'entailment': 60.5}, {'contradiction': 88.7, 'neutral': 11.2, 'entailment': 0.2}, {'contradiction': 93.9, 'neutral': 6.0, 'entailment': 0.0}, {'contradiction': 97.4, 'neutral': 2.6, 'entailment': 0.1}, {'contradiction': 72.3, 'neutral': 15.1, 'entailment': 12.6}, {'contradiction': 42.4, 'neutral': 42.6, 'entailment': 15.0}, {'contradiction': 65.7, 'neutral': 34.1, 'entailment': 0.1}, {'contradiction': 82.5, 'neutral': 16.9, 'entailment': 0.6}, {'contradiction': 76.4, 'neutral': 20.9, 'entailment': 2.7}, {'contradiction': 40.5, 'neutral': 42.2, 'entailment': 17.3}, {'contradiction': 20.3, 'neutral': 79.6, 'entailment': 0.1}, {'contradiction': 37.9, 'neutral': 61.9, 'entailment': 0.2}, {'contradiction': 42.0, 'neutral': 36.5, 'entailment': 21.5}, {'contradiction': 2.3, 'neutral': 58.5, 'entailment': 39.2}, {'contradiction': 89.5, 'neutral': 10.3, 'entailment': 0.2}]"
1499,429,I am sooooo proud of the passengers. Hope they apprehend this older white man very soon. He is a Dangerous Dude and a disgusting racist.,0.283950617,neutral,,none,,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 26.6, 'neutral': 53.7, 'entailment': 19.7}, {'contradiction': 74.9, 'neutral': 24.9, 'entailment': 0.2}, {'contradiction': 93.1, 'neutral': 6.8, 'entailment': 0.0}, {'contradiction': 99.1, 'neutral': 0.8, 'entailment': 0.1}, {'contradiction': 94.2, 'neutral': 5.2, 'entailment': 0.7}, {'contradiction': 90.9, 'neutral': 7.0, 'entailment': 2.1}, {'contradiction': 89.7, 'neutral': 10.2, 'entailment': 0.0}, {'contradiction': 95.3, 'neutral': 4.6, 'entailment': 0.1}, {'contradiction': 70.0, 'neutral': 27.8, 'entailment': 2.2}, {'contradiction': 54.7, 'neutral': 44.9, 'entailment': 0.5}, {'contradiction': 20.8, 'neutral': 78.0, 'entailment': 1.2}, {'contradiction': 19.4, 'neutral': 80.2, 'entailment': 0.4}, {'contradiction': 48.2, 'neutral': 41.4, 'entailment': 10.4}, {'contradiction': 62.4, 'neutral': 31.8, 'entailment': 5.7}, {'contradiction': 96.8, 'neutral': 3.2, 'entailment': 0.0}]"
1500,430,You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,0.263888889,neutral,,none,,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 85.8, 'neutral': 12.8, 'entailment': 1.3}, {'contradiction': 86.9, 'neutral': 12.9, 'entailment': 0.3}, {'contradiction': 95.7, 'neutral': 4.2, 'entailment': 0.1}, {'contradiction': 64.1, 'neutral': 33.1, 'entailment': 2.8}, {'contradiction': 95.3, 'neutral': 4.0, 'entailment': 0.7}, {'contradiction': 88.4, 'neutral': 10.6, 'entailment': 1.1}, {'contradiction': 87.6, 'neutral': 12.2, 'entailment': 0.2}, {'contradiction': 77.4, 'neutral': 21.7, 'entailment': 0.8}, {'contradiction': 67.0, 'neutral': 30.5, 'entailment': 2.5}, {'contradiction': 18.7, 'neutral': 80.0, 'entailment': 1.4}, {'contradiction': 19.8, 'neutral': 79.5, 'entailment': 0.7}, {'contradiction': 61.6, 'neutral': 38.3, 'entailment': 0.2}, {'contradiction': 72.3, 'neutral': 26.1, 'entailment': 1.5}, {'contradiction': 78.6, 'neutral': 19.3, 'entailment': 2.1}, {'contradiction': 92.8, 'neutral': 6.9, 'entailment': 0.3}]"
1501,431,lol if only racists bigots homophobes and islamaphobes were too afraid to open their mouths  Alas it seems instead they are too stupid to close them  at least in this here sissy nation.,0.27631579,neutral,,none,,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'contradiction']","[{'contradiction': 44.8, 'neutral': 48.0, 'entailment': 7.3}, {'contradiction': 87.8, 'neutral': 11.6, 'entailment': 0.6}, {'contradiction': 71.1, 'neutral': 28.2, 'entailment': 0.7}, {'contradiction': 97.7, 'neutral': 2.2, 'entailment': 0.1}, {'contradiction': 86.3, 'neutral': 12.0, 'entailment': 1.7}, {'contradiction': 83.8, 'neutral': 14.4, 'entailment': 1.9}, {'contradiction': 47.9, 'neutral': 51.8, 'entailment': 0.3}, {'contradiction': 27.3, 'neutral': 38.5, 'entailment': 34.2}, {'contradiction': 60.1, 'neutral': 36.6, 'entailment': 3.3}, {'contradiction': 28.4, 'neutral': 24.7, 'entailment': 47.0}, {'contradiction': 21.5, 'neutral': 77.7, 'entailment': 0.8}, {'contradiction': 48.9, 'neutral': 50.7, 'entailment': 0.4}, {'contradiction': 5.7, 'neutral': 46.5, 'entailment': 47.7}, {'contradiction': 9.3, 'neutral': 36.1, 'entailment': 54.6}, {'contradiction': 85.7, 'neutral': 14.0, 'entailment': 0.3}]"
