,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
546,4015,EXACT TRUMP QUOTES COnt. Black guys counting my money I hate it. The only kind of people I want counting my money are short guys wearing yarmulkes Those are the only kind of people I want counting my money. Nobody elseBesides that I tell you something else. I think that guys lazy. And its probably not his fault because laziness is a trait in Blacks.  By the way this and its companion post are reposts muzungu.u But since you clearly never read them Im providing them again.  Enjoy.,0.8,bias,"blacks,jews","race,religion",prejudice against blacks and jews,entailment,"[-1.3210644721984863, 1.8337517976760864, 0.5118046998977661]"
547,864,Lets hear from her how tollerant Islam followers are to the Jews . How do the Muslims selfreflect on this? Do they still want to kill  all Jews?,0.585714286,bias,muslims,religion,prejudice against muslims,entailment,"[-0.9294812083244324, 0.9228665232658386, 0.26203712821006775]"
548,3551,And the Muslims are against gays Jews  infidels  women with hair exposed women in shorts Non halal food any depiction of moe  need I go on?,0.606060606,bias,"muslims,gays,jews,women","religion,lgbtq,gender",prejudice against muslims and religions,neutral,"[-2.7566118240356445, 1.4094706773757935, 1.9794988632202148]"
549,2967,Very unusual for someone with no criminal history to all of a sudden decide hes going to commit mass murder of innocent people then kill himself. It makes no sense at all. The only explanation Ive heard so far that makes any sense is that he may have converted to Islam.  And Muslims wonder why many Americans dont want to let them in the country.,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.6842575669288635, 1.846737265586853, -0.050540581345558167]"
550,3766,Donald  Islam equates women with dogs and they execute homosexuals.   Donald doesnt mention how many Syrian lepers hes welcomed into his home but Id bet ten dollars to a stale donut hole the answer is zero.,0.5375,bias,"women,muslims,homosexuals","gender,religion,lgbtq","prejudice against women,muslim and lgbtq",neutral,"[-3.273200511932373, 0.8068532943725586, 2.9565656185150146]"
551,1253,Still a worthless Native.,0.271428571,neutral,,none,,neutral,"[-3.395592212677002, 1.905631184577942, 2.3146398067474365]"
552,3567,Translation  I hate that Muslim terrorist so the judge must be wrong.,0.8,bias,muslims,religion,prejudice against muslims,neutral,"[-1.9230632781982422, 1.214539647102356, 1.3572819232940674]"
553,1442,white racist nation LOLOLOL.  History shows that Barack Hussein Obama was elected POTUS because of black privilege.  Hes been the Supreme Poobah black supremacy for eight years.  His grandmother was a typical white person who clung to her guns and her god.  Now what were you saying about thin skin?,0.55,bias,blacks,race,prejudice against blacks,entailment,"[-1.2884113788604736, 0.6867749094963074, 0.6134229898452759]"
554,4274,Who said shes privilege because shes black the KKK?,0.9,neutral,,none,,neutral,"[-3.7681241035461426, 1.2011409997940063, 3.0467841625213623]"
555,2212,And Wynne was there because...????  That women shouldnt be invited to anything.,0.5,neutral,,none,,neutral,"[-3.082463026046753, 1.3660504817962646, 2.3300487995147705]"
556,3960,Icon: you really must love promoting death and hate men.  To properly raise a child it takes both a mother and a father.     Who are going to be the sperm donors after you kill off all the men or are you just going to cage us all up and put us in a zoo somewhere?,0.28,neutral,,none,,neutral,"[-3.094022035598755, 0.513236403465271, 2.7947559356689453]"
557,3808,Dont worry Ms. Kish.  It was just a Native person and youre white.  You wont get more than a year for that.  Be thankful you didnt hit a dog...,0.5,bias,whites,race,prejudice against whites,entailment,"[0.12914305925369263, 1.9707484245300293, -1.058274507522583]"
558,3568,Tabatha instead write a column about your opinion of the MSM responsibility for supporting intolerance towards Trump and his supporters that has lead to a series of hate crimes most notably the one committed by four black people in Chicago against a disabled white man.  Ah and notice that times are achanging. ,0.5,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.8034474849700928, 1.1730836629867554, -0.21233047544956207]"
559,2198,And here I thought we were doing so well with not a cathouse or casino in town. I forgot about the homosexuals. No wonder were being smitten.   That was sarcasm if anyone misunderstood.,0.5,bias,homosexuals,lgbtq,prejudice towards homosexuals,entailment,"[-0.9061097502708435, 1.4090261459350586, -0.03463000804185867]"
560,2640,Why does Netflix hate gay people?,0.563380282,neutral,,none,,neutral,"[-2.787980079650879, 1.2141741514205933, 1.8868966102600098]"
561,2011,NIce dodge sir. So are female rates equivalent to male rates? Even close? crickets Or will that happen when women become EQUAL? Are you admitting that women are not  treated equally in our society? Your hypothesis is falling apart.,0.5,neutral,,none,,entailment,"[-2.191476345062256, 2.2898740768432617, 1.2892465591430664]"
562,709,So if two black males in a dark sedan come on both sides of my car and try to open the locked doors and steal my cell phone. ..I dont own a purse. ..I should grab the flare gun.  To Signal a cop of course. I would never think of invoking Willie Pete.,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-0.07898702472448349, 1.8300801515579224, -1.1238243579864502]"
563,2284,You John Titior and several others here should stop taking foreign visitor visas looking for children to have sex with. Studies show 85percent of child sex perpetrators using tourist visas to Latin America are white men.,0.7,bias,"whites,men","race,gender",prejudice against white men,entailment,"[-0.13928981125354767, 2.6454057693481445, -1.0898256301879883]"
564,3692,The Indonesian government recently convicted two gay men and then beat them with canes85 times. If you live in a country where your biggest fear is being addressed with the wrong pronoun maybe its time to rethink if you are being persecuted at all. It seems that gay or transgendered people believe that straight people are never insulted or humiliated. Grow up.,0.5,bias,"men,gays","gender,lgbtq",prejudice against men and gays,entailment,"[-1.2004563808441162, 1.4364945888519287, 0.7517510652542114]"
565,1997,The KKK white nationalists and who ever else marches with them support Nazis and Trump too. The vast majority of them  are white angry and resentful. They are terrified of losing the white privilege they claim doesnt exist. Equality is a social demotion for them. Their greatest achievement in life was managing to be born white.,0.7,bias,whites,race,prejudice against whites,entailment,"[-1.2516183853149414, 1.1576646566390991, 0.41618746519088745]"
566,2755,Im pretty sure as this blithering idiot trying for attention knows Kaepernick did not kneel for or against Trump. As usual with the black crowd they are trying to Martin Luther King an event ie glom onto a celebrity and change it to match their story.,0.2625,neutral,,none,,neutral,"[-2.2805824279785156, 1.3097615242004395, 1.6893150806427002]"
567,235,With the young white Milleneials being so useless why not let these kids make something of themselves and make society as a whole better?,1.0,bias,whites,race,prejudice against whites,contradiction,"[0.445731520652771, 0.4363836646080017, -0.6991074681282043]"
568,2662,They dont care for this country. They are just so happy because they think he is going to be the Messiah of whites who will save them from immigrants  Hispanics Black and so on.,0.6,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.904962420463562, 1.3502134084701538, -0.04249226674437523]"
569,1489,When Muslim kill Muslim is it Islamophobia or what?,0.571428571,bias,muslims,religion,prejudice against muslims,neutral,"[-2.3183679580688477, 0.622735857963562, 2.3229424953460693]"
570,3994,This mofo be black How he be aress? Blm need to get they ass over there an be protess this injustis agains they own How dare this bro be arres?  Pardon the vernacular here but hey he be a rapper,0.571428571,neutral,,none,,neutral,"[-2.8466620445251465, 0.42759814858436584, 2.8937203884124756]"
571,1737,other religions arent carrying out the violent and extremist doctrines as Islamists are.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[-0.14711721241474152, 2.1336545944213867, -0.6554619669914246]"
572,2906,Oh please. Stop slutshaming women. A woman has the right to do what she wants with her body. The author of this article speaks for victimhoodloving feminists. Hugh was a supporter of civil rights including gay rights back in a time when it was unacceptable and he deserves respect for that.,0.5,neutral,,none,,neutral,"[-2.2795164585113525, 0.7579513788223267, 1.8222076892852783]"
573,2116,I guess there is an another simple question  are the perpetrators of attacks against innocent Muslims identified as Christian terrorists? Like the shooter in Quebec?,0.6,bias,"muslims,christians",religion,prejudice towards muslims and against christians,entailment,"[-1.2829129695892334, 1.25636887550354, 0.6504063606262207]"
574,2788,OH How quickly The Losers Forget Let us Not Forget Obamas They cling to their Bibles and Guns civility A direct attack on the rights and principles of America. Profanity to the ears of a patriot. And HRCs Basket of deplorables...hmmm yes... Civil and charming WHEN precisely did President Trump Ever Call blacks N s ?,0.263157895,neutral,,none,,neutral,"[-2.3054213523864746, 0.3821887671947479, 2.152899980545044]"
575,2290,I might have a claim on n a FC seat but not this confused man.  Turks are really outrageous anyway.  They are so disliked in Europe.,0.5,bias,turks,race,prejudice against turks,entailment,"[-2.8832907676696777, 2.0711355209350586, 1.5893042087554932]"
