,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
616,1036,Black people kill more Black people than all the whites hispanics and Asians put togethermaybe when Black people start showing some respect for the lives of their fellow man then maybe they can earn some payback in kind,0.738461538,bias,blacks,race,prejudice against blacks,contradiction,"[0.018261700868606567, -0.05891484022140503]"
617,2247,Shes afraid she might get buried beside a Jew or homosexual.,0.771428571,bias,"jews,homosexuals","religion,lgbtq",prejudice against jews and homosexuals,contradiction,"[0.012024163268506527, -0.028327904641628265]"
618,372,Except those priests who rape children.  They werent and arent so much shepherds as wolves preying upon the flock often with the support of the hierarchy.  But because they have been given magic powers by the bishop and those magic powers cannot be removed they remain priests of the Church even while committing vile acts condemned by all decent humans.,0.5,bias,christians,religion,prejudice against christians,contradiction,"[-0.09368019551038742, -0.2180510312318802]"
619,446,This is a stupid debate because no distinction is being made by either side between moderate Muslims and fundamentalist Muslims. We should all condemn fundamentalist Muslims as their views are barbaric hateful and violent. But no lets live in a fantasy world where every single proponent of Islam is peaceful and deserves our respect.,0.640625,bias,muslims,religion,prejudice against muslims,entailment,"[0.00958341360092163, 0.07597560435533524]"
620,2393,if you believe trannies are mentally healthy then you have lost touch with reality...its classic body dysmorphia involving mutilation selfharm acting out...obviously this CG idiot needs to be fired and forced out of normal society,0.629032258,bias,transgenders,lgbtq,prejudice against transgenders,contradiction,"[-0.06626414507627487, -0.19586539268493652]"
621,4021,Gary Johnson is a WHITE MALE Triggered,0.7,neutral,,none,,contradiction,"[0.094627745449543, -0.2827397584915161]"
622,840,IF BLM were as concerned about black on black murder none of this would be an issue.,0.833333333,bias,blacks,race,prejudice against blacks,entailment,"[0.02148856595158577, 0.10254943370819092]"
623,100,Just take a look at what they do to gays in Muslim countries like Yemen Saudi Arabia and Iran  and Kenney and the Conserves are our saviors by comparison.,0.5,bias,"muslims,gays","religion,lgbtq",prejudice against muslims and towards gays,entailment,"[-0.14433397352695465, 0.07774743437767029]"
624,2329,Persistent nasty women.,0.5,bias,women,gender,prejudice against women,contradiction,"[0.12818939983844757, -0.042238786816596985]"
625,3845,Hillary that icon of Marxist women is a Victorian wife dependent on her husband for protection support and social standing.  And the women who support her and think otherwise are too stupid deluded or filled with rage to see their heroine is a throwback to another century.  LOL,0.253521127,neutral,,none,,contradiction,"[-0.1374865174293518, -0.2067052274942398]"
626,3921,Yeah gays should remain in the closet where they wont bother TomZ. He wants his daughters to be brought up to loathe gays in just the same way he does. And God forbid that gays should have rights like straights do. Tom calls himself a Christian.,0.65,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.11006852239370346, -0.09301313757896423]"
627,3608,Yah yah he is the terminator   You girly men out there   Get to the gym and pump yourself up. Yaah.,0.271428571,bias,women,gender,prejudice against women,entailment,"[-0.04872903227806091, 0.0268243420869112]"
628,2791,Only Arabs doing what they do best killing other Arabs. Black September Darfur ISISISIL. Nothing new here.,0.642857143,bias,arabs,race,prejudice against arabs,contradiction,"[0.09243051707744598, 0.010019710287451744]"
629,1510,If its white trash I totally agree.,0.833333333,bias,whites,race,prejudice against whites,entailment,"[-0.21488207578659058, 0.02725478634238243]"
630,420,It is true that more black are killed by blacks than blues.  This report is on Police brutality and violation of CIVIL rights.  Rights against civilians.  BLM arose because of issues such as those raised in this report.  Im not ignoring the other statistics nor do I condone the shooting of police officers at all. But is you are a law abiding citizen you have rights or at least you should.,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[-0.010569179430603981, -0.07165678590536118]"
631,2068,Ok lets use 1.  If a White person panders to Black people because of a presumed superiority of White people because of e.g. longterm effects of slavery then its racism.  See?  Bending over backwards to offset race issues is racism sometimes called reverseracism since the former is the overwhelmingly more common sort.,0.545454545,neutral,,none,,contradiction,"[-0.028209593147039413, -0.08240766823291779]"
632,3913,He hates Trump for being white.,0.657894737,bias,whites,race,prejudice against whites,contradiction,"[0.12086107581853867, 0.0919642373919487]"
633,934,I cant see why.  Gay people are just as responsible as everyone else to pay the societal costs associated with unwanted pregnancies.  But I guess a hater gotta hate.,0.6,bias,gays,lgbtq,prejudice against gays,contradiction,"[0.20376519858837128, 0.002528846263885498]"
634,535,Trump is showing a little too much here.  He is called a racist bigot and much worse by higher profile people than an ESPN host.  Yet where is the outrage towards them?  Oooohhhh this just happens to be a black female.  Aaaahhhh... OK.,0.5,bias,"blacks,women","race,gender",prejudice towards black women,entailment,"[-0.06963659077882767, 0.0034796735271811485]"
635,3282,Sorry racist white guy different black guy turn off Fox news and try and see some real news,0.56,bias,whites,race,prejudice against whites,entailment,"[-0.18068133294582367, 0.18271541595458984]"
636,4028,I guess that means a few more gays are going to be killed because of this religion.  How many women are going to be abused too.,0.642857143,neutral,,none,,contradiction,"[0.16795164346694946, 0.1275879442691803]"
637,606,I guess no one should hire a black person. It has been proven that blacks are more racist than whites.,0.842857143,bias,"blacks,whites",race,prejudice against blacks and towards whites,entailment,"[-0.15945874154567719, 0.11846374720335007]"
638,439,... take a shower Dyrtymary you stink of Cheetolini and Republican FILTH.  Go fake pray for a while ... you christians are good at frittering away your time doing ZERO good in the world.,0.528571429,bias,"republicans,christians","political,religion",prejudice against republicans and christians,contradiction,"[-0.10197300463914871, -0.22437186539173126]"
639,1242,Black men a responsible for 60 of murders.  How many are deer responsible for?,0.802631579,bias,blacks,race,prejudice against blacks,contradiction,"[0.009003536775708199, -0.16761696338653564]"
640,1222,some of the truths about the relationship between israel and america is too much to swallow it appears for some.  my comments which were neutral but pointed about this relationship have disappeared.  it seems some people wish to remain in denial or wish to perpetuate the great lie nurtured by lame street media that 911 was the work of terrorists of a muslim lineage.,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[0.18859748542308807, 0.05398736521601677]"
641,697,And none of that is true.  Even after all the terrorist attacks by Muslims and Latino gang members there are virtually no incidents of any Muslims or Latinos being attacked.  Your side and its silly rhetoric that painted all opponents as Nazis was defeated.   Im so glad thats so because it shows real and positive hope for America.,0.6,bias,"muslims,latino","religion,race",prejudice against muslims and latino,entailment,"[-0.07292313873767853, -0.036143358796834946]"
642,2033,From the comments Ive read here over the years Id say it was in the 50s. Women were in the kitchen Blacks swept the gutters Native Americans were still Indians Communists were the clearcut enemy and no had even heard of Muslims. Our Golden Age.  s,0.6,bias,"blacks,muslims,women,communists","race,religion,gender,political","prejudice against race,religion,gender and communists",entailment,"[0.008232636377215385, 0.025514181703329086]"
643,970,depends on who you label a terrorist.  Dylan Roof was a terrorist.  The white guy who killed the Indian man in the US was a terrorist.  The white guy who killed a black guy in NYC because he was black is a terrorist.  Who gives a damn what you call it?,0.653333333,neutral,,none,,entailment,"[-0.1944306194782257, 0.04965423792600632]"
644,3409,That has a lot of to do with Americans being ignorant and uneducated about anything besides the US.,0.833333333,bias,americans,race,prejudice against americans,contradiction,"[0.21744078397750854, 0.10482563078403473]"
645,1848,Dump on the white man all you want..... but ask yourself this question Ms. Khan... would the world be a better place if the Pakistanis ruled the world your ancestral homeland,0.5,neutral,,none,,contradiction,"[-0.04244057089090347, -0.22345954179763794]"
646,4280,I know what the solution is.  Why dont we just kill all the men?,0.586771845,bias,men,gender,prejudice against men,entailment,"[-0.1456482857465744, 0.17483681440353394]"
