,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
970,depends on who you label a terrorist.  Dylan Roof was a terrorist.  The white guy who killed the Indian man in the US was a terrorist.  The white guy who killed a black guy in NYC because he was black is a terrorist.  Who gives a damn what you call it?,0.653333333,neutral,,none,,contradiction,"[5.6479878425598145, -1.486977458000183, -3.8824312686920166]"
3409,That has a lot of to do with Americans being ignorant and uneducated about anything besides the US.,0.833333333,bias,americans,race,prejudice against americans,entailment,"[-1.5361723899841309, 3.111391067504883, -0.12812550365924835]"
1848,Dump on the white man all you want..... but ask yourself this question Ms. Khan... would the world be a better place if the Pakistanis ruled the world your ancestral homeland,0.5,neutral,,none,,contradiction,"[5.339206218719482, -1.672386884689331, -3.4547393321990967]"
4280,I know what the solution is.  Why dont we just kill all the men?,0.586771845,bias,men,gender,prejudice against men,entailment,"[-1.0242736339569092, 2.0068016052246094, -0.11998290568590164]"
3690,Klastri is a member of La RAZA She wants the execution of all whites in the US.   URL ?vadFsHDbgs_Q,0.8,neutral,,none,,contradiction,"[5.565193176269531, -1.9716447591781616, -3.6966023445129395]"
3626,The old white fat boy.,0.5,neutral,,none,,contradiction,"[3.9868619441986084, 0.05317669361829758, -3.6462724208831787]"
2435,All those KKK cross burning white guys were Democrats. They hated Republicans and killed Lincoln for it.,0.52,bias,democrats,political,prejudice against democrats,entailment,"[-0.2539891302585602, 1.1609418392181396, -0.1505918651819229]"
3512,Feminists are men haters and selfish.,0.671428571,bias,women,gender,prejudice against women,neutral,"[-2.9120569229125977, 1.1900105476379395, 1.8382322788238525]"
2501,The last two Muslim ISIS empathizers massacres on American soil were caused by American born or raised Muslims.  How can anyone stop these ISIS empathizers from doing bodily harm to American citizens when we dont even know which Muslims are capable of mass murder?,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[0.42490264773368835, 1.09382963180542, -1.009671926498413]"
493,He must be. If he was black Al Sharpton would be all over the news about police brutality and there would be rioting all over downtown.,0.8,bias,blacks,race,prejudice towards blacks,entailment,"[0.011583362706005573, 1.3609613180160522, -0.6171139478683472]"
812,This is the evil of Islam It turns your white neighbors into killers,0.712121212,bias,muslims,religion,prejudice against muslims,entailment,"[-0.4553528428077698, 1.7674802541732788, -0.49844658374786377]"
1702,Wow what a load of BS.  Trumps victory did not lead to more hate crimes except it did lead to more fake hate crimes all reported by lying muslims to gin up hysteria found here.  More fake news and lies from the media.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.02078801393508911, 0.6556503772735596, -0.3797248601913452]"
2167,biggerdog  The white guy who got fired should be suing ESPN for unfair labor practices.  He should also file an EEO Complaint against ESPN for discrimination.  He can hire klastri ACLU lawyer???? who must be available hahahahahaha,0.6,neutral,,none,,contradiction,"[5.232015132904053, -1.3855491876602173, -3.2331044673919678]"
665,what a bunch of bs from the gay agenda liberals no science biology of course to support it just ideological bent nonsense..,0.657894737,bias,gays,lgbtq,prejudice against gays,entailment,"[-2.0402560234069824, 1.5858662128448486, 0.8337696194648743]"
1286,In related news: citing the fact that 93 of black lives are taken by blacks BLM has asked that blacks be banned from Pride.,0.6,bias,blacks,race,prejudice against blacks,entailment,"[-1.8087611198425293, 1.7795685529708862, 1.0194997787475586]"
1964,No feminists are out of control look at the news they are publicizing. Not only the author but the globe just called half the world toxic and that being a man is less then human. Feminism is out of control and is doing a great job proving it.,0.5,bias,feminists,political,prejudice against feminists,neutral,"[-0.09403225779533386, -0.02736339159309864, 0.8846501708030701]"
1423,Gay is just another Trump Chump fueled by GOP flatulence.,0.542857143,bias,gays,lgbtq,prejudice against gays,neutral,"[-1.9845545291900635, 1.166763424873352, 1.4569835662841797]"
614,I have nothing against Mexicans bisexuals or small people but that sculpture sucks.,0.594594595,neutral,,none,,contradiction,"[2.59952974319458, -0.3637967109680176, -1.8872511386871338]"
1282,Its just a continuation of them agitating and promoting their trendy lives: denying without repentance the Churchs teaching then demanding to be served and praised in death.  Its like the homosexuals showing up at the Christian bakery.  Its an attack.,0.6,bias,"christians,homosexuals","religion,lgbtq",prejudice against christians and homosexuals,entailment,"[-1.047999620437622, 1.4218193292617798, 0.44467851519584656]"
21,Its time for the GOP to live on earth instead of some conservative other world they live on where everyone is white and up tight and a hypocrite in the end anyway.,1.0,bias,whites,race,prejudice against whites,entailment,"[-0.09137057512998581, 1.580257534980774, -1.1405649185180664]"
3346,I dont get it.  To date all Israeli Jews blackbrownwhiteSephardiAshkenazi share a single space with separation between the sexes.  What rationale is there to demand being different and have a separate section for anyone or anything?,0.5,neutral,,none,,contradiction,"[3.1454763412475586, 0.12828609347343445, -2.683279514312744]"
3849,The nonwhite groups all play ethnic politics. I dont think theyre going to like it when we get serious on the same level.,0.6,bias,colored people,race,prejudice against non whites,entailment,"[-0.843551754951477, 1.332240343093872, 0.16938583552837372]"
2385,All one has to do to understand BLM is look to Africa where blacks run the continent. What a laugh blacks do not understand equality they do understand violence and something for nothing .,0.628571429,bias,blacks,race,prejudice against blacks,entailment,"[-0.5169206857681274, 1.2734535932540894, -0.0013289207126945257]"
267,Women should go back to the kitchen.,0.799481417,bias,women,gender,prejudice against women,entailment,"[-0.4490315020084381, 1.435473918914795, -0.35493946075439453]"
1896,I remember not too long ago in this paper if you even considered that foreigners were behind real estate prices all the liberal buzz words would start flying like the proverbial booh.   You know... racist redneck xenophobe white trash... etc.,0.542857143,neutral,,none,,contradiction,"[6.105151653289795, -2.1931018829345703, -3.3894920349121094]"
2360,I knew those Arabs are crazy   URL    URL   LMAO...my ex girfriends ex husband is Iranian.  That guy is an absolute hoot  Love hanging with him,0.6,bias,arabs,race,prejudice against arabs,entailment,"[0.3935835063457489, 0.9935880303382874, -0.8614206910133362]"
2316,Oh the irony.   Mostly black millionaire professional athletes protesting on national tv for equality  What a hoot.,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[3.024688959121704, -0.2312808334827423, -2.8833327293395996]"
3719,The Muslims are already reigning hell on the world. Crush them all...,0.857142857,bias,muslims,religion,prejudice against muslims,entailment,"[-0.3141496181488037, 1.1676405668258667, -0.46796199679374695]"
583,If it was a bear on bear killing they wouldnt care but if the cop that shot the bear was white they will start their rioting chanting and intimidation.,0.6,bias,whites,race,prejudice against whites,entailment,"[-1.9803941249847412, 2.018315315246582, 0.5254630446434021]"
1912,What would happen if a person stood with a sign sayingWHITE CHRISTIAN GUN NUTS OUT OF POLITICS? Think Trump voters wouldnt get off on harming that person?,0.6,bias,"whites,christians","race,religion",prejudice against whites and christians,entailment,"[-1.571338176727295, 1.4498870372772217, 0.8786011934280396]"
1620,The Germans really are the dumbest sheep on the planet  how on earth can they reelect this treasonous communist?,0.75,bias,Germans,race,prejudice against germans,entailment,"[-1.9732210636138916, 1.775926113128662, 1.346536636352539]"
940,The manners he was taught were to deny housing to blacks and to stiff his contractors and to lie slur and denigrate the other.,0.6,bias,blacks,race,prejudice against blacks,neutral,"[-2.91340970993042, 1.46379554271698, 2.436183452606201]"
1841,Why do gay people always have to think we care that they are gay? Do heterosexuals go around telling everyone Oh by the way Im heterosexual.  Do what you do and shut up about it,0.575,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.1824006885290146, 0.8822091221809387, -0.40672358870506287]"
1220,Indigenous women are victims of crime because the police are racist? I dont see the connection there especially since we know that most of the perps are indigenous men.,0.5,bias,"men,women",gender,prejudice against men and women,entailment,"[0.11678504943847656, 0.7463760375976562, -1.0737712383270264]"
2176,I like your Christ I do not like your Christians. Your Christians are so unlike your Christ.  Mahatma Gandhi,0.5,bias,christians,religion,prejudice against christians,entailment,"[-0.3403860330581665, 0.5354728102684021, 0.33069372177124023]"
1165,Were so racist especially us white guys yet the colored people all want to live here.,0.575,bias,whites,race,prejudice against whites,neutral,"[-1.851424217224121, 0.8295367956161499, 2.011859655380249]"
488,Please enlighten us as to what ponderous facts youre referring to. Youll need to cite pertinent Canadian data ideally with a focus on Peel Region. Or are you just saying that black people commit more crime therefore ALL blacks are criminals or potential criminals?,0.5,neutral,,none,,contradiction,"[4.93481969833374, -0.9272217154502869, -3.7160863876342773]"
